,business_id,name,address,state,city,stars,postal_code,latitude,longitude,review_count,attributes,categories,hours,RestaurantsTakeOut,BusinessAcceptsCreditCards,RestaurantsAttire,RestaurantsPriceRange2,RestaurantsReservations,NoiseLevel,HasTV,BikeParking,RestaurantsDelivery,GoodForKids,OutdoorSeating,RestaurantsTableService,RestaurantsGoodForGroups,WiFi,Ambience,DogsAllowed,BusinessAcceptsBitcoin,Alcohol,WheelchairAccessible,Caters,GoodForMeal,BusinessParking,BYOBCorkage,HappyHour,BYOB,DriveThru,ByAppointmentOnly,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,RestaurantsCounterService,DietaryRestrictions,Open24Hours,garage,street,validated,lot,valet
77927,Pjr1VRlYgyxwW8EKa9MA4g,Bones BBQ,5224 SE 26th Ave,OR,Portland,5.0,97202,45.4849623,-122.6391586,5,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False'}","Restaurants, Food Stands, Specialty Food, Food, Food Trucks, Ethnic Food, Barbeque","{'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}",True,,u'casual',1,False,u'average',False,,False,False,True,,True,,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,u'none',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,False,False,False,False,False
77965,OVGtB9coHw8IuLQJ7DJilw,City Barbeque,1501 Gemini Pl,OH,Columbus,4.0,43240,40.14853227,-82.97764361,118,"{'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}""}","Restaurants, American (Traditional), Barbeque, Caterers, Event Planning & Services, Chicken Wings, Desserts, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}",True,True,u'casual',2,False,u'average',True,True,True,True,True,,True,u'free',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",,,u'beer_and_wine',,True,"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,False,False,False,True,False
78126,7GcexvTjgyDcGg4I9U6aPw,Fire On the Mountain,1708 E Burnside St,OR,Portland,4.0,97214,45.5226869,-122.6482739,1098,"{'RestaurantsTakeOut': 'True', 'WiFi': ""u'paid'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'False'}","Chicken Wings, Restaurants, American (New), Barbeque, American (Traditional)","{'Monday': '15:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-21:0', 'Saturday': '15:0-21:0', 'Sunday': '15:0-21:0'}",True,True,'casual',2,False,u'average',True,True,True,True,False,,True,u'paid',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,,'beer_and_wine',,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,True,,,False,,,,,,,,,,False,True,False,False,False
78163,h9GgCkZS3NZ6Y5KGJwCdTA,Breakfastville,339 University Ave SW,GA,Atlanta,4.0,30310,33.72231905,-84.39903393,5,"{'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Barbeque","{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '8:0-20:0'}",True,True,u'casual',1,False,u'average',True,,False,True,False,,True,u'free',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,'none',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,False,False,False,True,False
78242,SmKCoLtFCXXqkn9GOjpGdQ,Ichi Japanese BBQ,5227 Godown Rd,OH,Columbus,3.5,43235,40.064794,-83.0574268,46,"{'OutdoorSeating': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': None}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'very_loud'"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Seafood, Japanese, Barbeque","{'Monday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '11:30-22:0'}",True,True,,,,u'very_loud',,,True,,False,,,,"{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': None}",False,,u'none',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,False,False,False,True,False
78265,FJo2jznp56MU_IdDcX038A,Avery Brewing,4910 Nautilus Ct N,CO,Boulder,4.5,80301,40.0625885,-105.2047632,944,"{'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'ByAppointmentOnly': 'False', 'HasTV': 'False', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'HappyHour': 'True', 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'GoodForDancing': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'DriveThru': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False'}","Nightlife, Pubs, American (New), Bars, Restaurants, Breweries, Barbeque, Food, American (Traditional)","{'Monday': '0:0-0:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0', 'Sunday': '11:30-20:0'}",True,True,'casual',2,False,'average',False,True,True,True,True,True,True,u'free',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,,u'beer_and_wine',True,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,True,,True,False,,u'no',False,{'dj': False},"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",False,,,,False,True,False,True,False
78321,88wW43k4oREdE7gZeF3bSA,The Pit BBQ Grille,3545 Cleveland Ave,OH,Columbus,4.0,43224,40.0400989,-82.9629048,69,"{'BikeParking': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'HasTV': 'True'}","Soul Food, Barbeque, Restaurants","{'Monday': '12:0-19:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-18:0'}",True,True,'casual',2,False,,True,False,True,True,False,True,True,'no',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,'none',,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,False,False,False,False,False
78653,x9P9B4lBEE9RQ2exikMHzg,LongHorn Steakhouse,"9900 S Interstate 35, Bldg U",TX,Austin,3.5,78748,30.155732,-97.791896,146,"{'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'free'"", 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Barbeque, Restaurants, Steakhouses, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",True,True,u'casual',2,False,u'quiet',True,True,False,True,False,True,True,'free',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",,,u'full_bar',,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,,,,,,,,,,,,,False,False,False,True,False
78747,JDSMIvXWeczeIkC2Igq6og,Iron Grill Barbecue and Brew,5295 N High St,OH,Columbus,3.5,43214,40.0704514,-83.019479,168,"{'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'Caters': 'True', 'Smoking': ""u'outdoor'"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True'}","Restaurants, Barbeque, Burgers, American (Traditional)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",True,True,u'casual',2,True,u'average',True,True,True,True,True,,True,u'free',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",,,u'full_bar',,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,,,,,u'outdoor',,,,,,,,False,False,False,True,False
79089,hMmIRQjcYaBla5G6b7eZtQ,Chochu Local,5235 NE Sandy Blvd,OR,Portland,5.0,97213,45.5404852,-122.6093559,56,"{'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'HasTV': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'Corkage': 'False', 'OutdoorSeating': 'True', 'BYOB': 'False'}","Barbeque, Food Trucks, Guamanian, Food, Restaurants, Food Stands","{'Monday': '0:0-0:0', 'Thursday': '11:30-15:0', 'Friday': '11:30-15:0', 'Saturday': '11:30-18:0', 'Sunday': '11:30-15:0'}",True,True,,,False,,False,True,True,True,True,False,True,u'no',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,,u'none',True,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,False,False,,False,False,,,,,,,,,False,True,False,True,False
79130,bqrMUoV6FYDq3q01mh_ikQ,Homegrown Smoker,8638 N Lombard St,OR,Portland,4.5,97203,45.590371,-122.75528,650,"{'RestaurantsReservations': 'False', 'ByAppointmentOnly': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'Smoking': ""u'no'"", 'Caters': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': False}"", 'RestaurantsDelivery': 'None', 'DogsAllowed': 'False'}","Food, Barbeque, Food Trucks, Sandwiches, Food Stands, Restaurants, Vegan, Chicken Wings, Comfort Food","{'Monday': '0:0-0:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",True,True,u'casual',2,False,u'average',False,True,None,True,True,,True,u'no',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,False,u'beer_and_wine',,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,False,,u'no',,,,,,,,False,True,False,False,False
79157,uw7rGfK6MhmUZYluLZ33GA,Raining BBQ & Grill,4250 SW Rose Biggi Ave,OR,Beaverton,4.0,97005,45.4894215,-122.807719,22,"{'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Barbeque, Comfort Food, Restaurants, Chicken Wings, Food, Food Stands, Food Trucks","{'Monday': '0:0-0:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}",True,True,,,False,,True,True,False,,True,False,,u'free',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,False,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,False,False,False,False,False
